AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTRP,CTSH,CTXS,DISCA,DISCK,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KHC,KLAC,LBTYA,LBTYK,LILA,LILAK,LRCX,MAR,MAT,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTES,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,QRTEA,REGN,ROST,SBUX,SHPG,SIRI,STX,SWKS,SYMC,TMUS,TSCO,TSLA,TXN,ULTA,USD,VIAB,VOD,VRSK,VRTX,WBA,WDC,WYNN,XLNX,XRAY
41.39,227.64,271.7,92.8499,151.4476,155.6997,73.07,393.85,139.13,38.36,207.775,2021.12,84.255,248.1,231.0358,355.5,1991.59,98.32,44.18,90.05,64.7,117.96,327.66,35.54,235.61,48.95,74.5,199.07,37.4987,77.29,111.62,32.16,29.66,35.62,81.995,118.76,32.855,95.24,131.465,58.4379,163.34,82.53,45.86,46.32,77.41,1200.37,1214.26,106.69,41.23,85.7,251.4,369.25,69.3076,46.91,228.2325,577,119.72,26.21,55.305,102,29.36,28.58,20.83,20.48,150.81,132.6,15.815,79.22,43,343.99,58.5477,114.99,45.355,56.6,36.97,57.46,377.61,229.725,283.21,349.19,74.2485,68.76,88.07,72.542,21.78,407.165,99.8896,56.75,179.27,6.355,47.66,91.2975,21.4,70.6062,91.595,306.33,107.65,284.12,1,33.845,21.69,121.463,193.96,73.0101,58.55,127.3,80.94,38.07
41.37,227.6608,271.7,92.8499,151.4476,155.6997,73.07,393.85,139.13,38.35,207.775,2021,84.255,248.1,231,355.5,1991.59,98.32,44.18,90.05,64.7,117.96,327.66,35.55,235.61,48.95,74.5,199.07,37.4987,77.29,111.62,32.16,29.66,35.62,82,118.77,32.855,95.24,131.465,58.4379,163.409,82.53,45.84,46.31,77.35,1200.37,1214.26,106.69,41.23,85.7,251.4,369.25,69.3076,46.85,228.2325,577,119.72,26.21,55.305,102,29.33,28.61,20.83,20.48,150.81,132.6,15.815,79.22,43,343.99,58.5477,114.9868,45.36,56.6,37.05,57.46,377.61,229.725,283.12,349.19,74.2485,68.76,88.07,72.542,21.78,407.165,99.91,56.77,179.27,6.355,47.67,91.2975,21.4,70.6062,91.595,306.3351,107.65,284.12,1,33.845,21.69,121.463,193.97,73.0101,58.55,127.3,80.94,38.07
41.35,227.68,271.7,92.8499,151.42,155.6997,73.07,393.85,139.13,38.35,207.78,2021,84.27,248.1,231.03,355.5,1991.59,98.32,44.18,90.05,64.7,117.96,327.66,35.55,235.61,48.94,74.5,199.195,37.4987,77.29,111.62,32.16,29.66,35.62,82,118.9,32.84,95.24,131.465,58.4379,163.445,82.53,45.84,46.31,77.35,1200.37,1214.26,106.69,41.23,85.75,251.4,369.25,69.3076,46.88,228.3,577,119.72,26.1925,55.305,102,29.33,28.61,20.83,20.48,150.81,132.6,15.815,79.22,43,343.99,58.5477,114.99,45.3782,56.6,37.05,57.46,377.69,229.725,283.28,349.19,74.2485,68.76,88.04,72.542,21.78,407.165,99.91,56.77,179.27,6.355,47.71,91.2975,21.4,70.6062,91.595,305.5,107.65,284.12,1,33.845,21.69,121.463,193.97,73.0101,58.55,127.3,80.94,38.07
41.35,227.68,271.7,92.8499,151.42,155.6997,73.07,393.85,139.13,38.35,207.78,2021,84.275,248.1,231.03,355.5,1991.59,97.85,44.18,90.05,64.7,117.96,327.66,35.55,235.61,48.93,74.5,199.195,37.4987,77.29,111.62,32.16,29.66,35.62,82,119.37,32.84,95.24,131.465,58.4379,163.6,82.53,45.835,46.3,77.34,1200.37,1214.455,106.69,41.23,85.75,251.4,369.25,69.3076,46.97,228.3,577,119.72,26.1925,55.305,102,29.33,28.61,20.83,20.48,150.81,132.6,15.815,79.22,43,343.99,58.5477,115,45.37,56.6,37.05,57.46,377.81,229.725,283.4,349.19,74.2485,68.76,88.07,72.542,21.78,407.165,99.91,56.77,179.27,6.355,47.71,91.2975,21.4,70.6062,91.595,305.06,107.65,284.12,1,33.845,21.69,121.463,193.97,73.0101,58.55,127.3,80.94,38.07
41.37,227.735,271.7,92.8499,151.42,155.6997,73.07,393.85,139.13,38.36,207.78,2021,84.34,248.1,231.03,355.5,1991.59,97.85,44.18,90.05,64.7,117.96,327.66,35.55,235.61,48.93,74.5,199.08,37.4987,77.29,111.62,32.16,29.66,35.62,82,119.26,32.88,95.24,131.465,58.4379,163.6,82.53,45.835,46.3,77.3477,1200.37,1213.9201,106.69,41.23,85.75,251.4,369.17,69.3076,46.9873,228.3,577,119.72,26.17,55.305,102,29.33,28.61,20.83,20.48,150.81,132.6,15.815,79.22,43,343.99,58.5477,114.99,45.4,56.6,37.05,57.46,377.88,229.7,283.31,349.19,74.2485,68.76,88.07,72.5136,21.78,407.165,99.91,56.71,179.27,6.355,47.68,91.2975,21.4,70.6062,91.595,305,107.65,284.12,1,33.845,21.69,121.48,193.97,73.0101,58.6,127.3,80.94,38.07
41.4,227.77,271.83,92.8499,151.42,155.6997,73.07,393.85,139.13,38.36,207.78,2021,84.29,248.1,230.98,355.5,1991.59,97.85,44.18,90.05,64.7,117.96,327.66,35.55,235.61,48.934,74.47,199.24,37.4987,77.29,111.62,32.16,29.66,35.62,81.87,119.26,32.89,95.24,131.465,58.4379,163.67,82.53,45.835,46.3,77.37,1200.37,1213.9201,106.69,41.23,85.75,251.4,369.17,69.3076,46.9701,228.3,577,119.72,26.1511,55.37,102,29.33,28.61,20.83,20.48,150.81,132.6,15.815,79.22,43,343.99,58.5477,114.98,45.4,56.6,37.1,57.46,377.82,229.7,283.465,349.19,74.2485,68.76,88.05,72.5136,21.78,407.165,99.91,56.72,179.27,6.355,47.68,91.2975,21.46,70.6062,91.595,305.16,107.65,284.12,1,33.845,21.7,121.48,193.97,73.065,58.6,127.3,80.94,38.07
41.4,227.7899,271.83,92.8499,151.42,155.6997,73.07,393.85,139.13,38.364,207.78,2021.85,84.33,248.1,230.98,355.5,1991.59,97.85,44.16,90.05,64.7,117.96,327.66,35.55,235.61,48.934,74.47,199.24,37.4987,77.29,111.62,32.16,29.66,35.62,81.87,119.53,32.89,95.24,131.465,58.4379,163.67,82.53,45.83,46.3,77.37,1200.37,1213.9201,106.69,41.23,85.739,251.4,369.17,69.3076,47.04,228.3,577,119.72,26.1511,55.37,102,29.33,28.61,20.83,20.48,150.81,132.6,15.815,79.22,43,343.99,58.5634,114.99,45.41,56.6,37.11,57.46,377.96,229.45,283.62,349.19,74.206,68.76,88.05,72.505,21.78,408.04,99.91,56.67,179.27,6.355,47.68,91.2975,21.46,70.6062,91.595,305,107.65,284.12,1,33.845,21.7,121.48,193.97,73.06,58.6,127.3,80.94,38.07
41.4,227.8399,271.94,92.8499,151.42,155.6997,73.07,393.85,139.13,38.36,207.78,2020.9375,84.33,248.1,230.98,355.5,1991.59,97.85,44.16,90.16,64.7,117.96,327.66,35.54,235.5,48.935,74.47,199.24,37.4987,77.34,111.62,32.16,29.66,35.62,81.865,119.7195,32.91,95.28,131.465,58.312,163.63,82.53,45.83,46.3,77.37,1200.37,1213.11,106.69,41.23,85.739,251.4,369.17,69.3076,47.08,228.3,577,119.72,26.16,55.4,102,29.33,28.61,20.83,20.48,150.87,132.6,15.815,79.22,42.96,343.67,58.5521,114.99,45.44,56.6,37.11,57.35,377.9146,229.45,283.58,349.19,74.206,68.76,88.04,72.5,21.78,408.04,99.94,56.65,179.26,6.355,47.64,91.2975,21.46,70.6062,91.595,304.92,107.65,284.12,1,33.838,21.7,121.5195,193.97,73.06,58.6,127.3,80.94,38.07
41.4,227.806,271.94,92.8499,151.42,155.6997,73.07,393.85,139.13,38.36,207.78,2020.9375,84.34,248.1,230.98,355.5,1991.59,97.85,44.16,90.16,64.7,117.96,327.66,35.54,235.5,48.935,74.52,199.13,37.4987,77.34,111.62,32.16,29.66,35.62,81.865,119.7195,32.91,95.28,131.465,58.312,163.69,82.53,45.8525,46.31,77.37,1200.37,1213.11,106.69,41.23,85.739,251.4,369.17,69.3076,47.0383,228.3,577,119.72,26.175,55.4,102,29.33,28.61,20.83,20.48,150.87,132.6,15.815,79.22,42.96,343.67,58.5521,114.985,45.462,56.6,37.11,57.35,377.9146,229.45,283.61,349.19,74.206,68.76,88.02,72.44,21.78,408.04,99.94,56.65,179.14,6.355,47.64,91.2975,21.46,70.6062,91.595,304.92,107.65,284.12,1,33.838,21.7084,121.5195,193.97,73.06,58.6,127.3,80.94,38.07
41.4,227.8299,271.94,92.8499,151.42,155.62,73.07,393.85,139.13,38.36,207.78,2020.9375,84.3899,248.185,230.98,355.5,1991.59,97.31,44.16,90.16,64.7,117.96,327.66,35.54,235.39,48.92,74.53,199.26,37.3,77.34,111.62,32.16,29.66,35.62,81.865,119.875,32.91,95.28,131.465,58.312,163.705,82.53,45.8525,46.31,77.37,1200.37,1213.11,106.555,41.23,85.5117,251.4,369.17,69.3076,47.01,228.3,577,119.72,26.2,55.366,101.75,29.33,28.61,20.83,20.48,150.81,132.6,15.815,79.22,42.96,343.67,58.5521,114.99,45.4763,56.6,37.11,57.39,378,229.45,283.7272,349.19,74.23,68.76,88.01,72.455,21.78,408.04,99.87,56.65,179.14,6.355,47.64,91.06,21.46,70.6062,91.595,304.92,107.53,284.12,1,33.838,21.7084,121.5195,193.97,72.98,58.6,127.3,80.94,38.07
41.4,227.77,271.8,92.8499,151.42,155.81,73.07,393.075,139.13,38.36,207.8,2020.9375,84.39,248.25,230.835,355.5,1991.59,97.31,44.16,90.16,64.7,117.96,327.66,35.52,235.39,48.9266,74.65,199.26,37.3,77.34,111.62,32.16,29.66,35.62,81.865,119.875,32.91,95.28,131.465,58.312,163.63,82.53,45.8525,46.31,77.37,1200.37,1213.11,106.555,41.23,85.5117,251.4,369.17,69.3076,46.9465,228.3,577,119.84,26.2,55.3862,101.705,29.33,28.61,20.83,20.65,150.91,132.46,15.815,79.22,42.98,341.33,58.5521,114.99,45.45,56.6,37.16,57.26,378.12,229.42,283.46,349.19,74.23,68.58,88.02,72.455,21.78,408.04,99.87,56.67,179.14,6.355,47.55,91.06,21.46,70.6062,91.595,304.6395,107.62,284.12,1,33.838,21.7,121.5195,193.97,72.96,58.54,127.3,80.94,38.07
41.41,227.78,271.8,92.8499,151.42,155.87,73.07,393.515,139.13,38.38,207.81,2020.9375,84.4,248.25,230.79,355.5,1991.59,97.31,44.16,90.16,64.7,117.96,327.66,35.52,235.39,48.9201,74.7,199.26,37.27,77.34,111.94,32.16,29.66,35.62,81.865,119.78,32.91,95.23,131.485,58.312,163.67,82.53,45.8525,46.31,77.37,1199.07,1213.19,106.555,41.23,85.5117,251.4,369.17,69.3076,46.9435,228.3,577,119.84,26.19,55.375,101.71,29.43,28.77,20.83,20.65,150.97,132.43,15.815,79.3,42.99,341.33,58.5521,114.99,45.43,56.6,37.16,57.2,378.365,229.42,283.6,349.19,74.23,68.58,87.99,72.37,21.78,408.04,99.87,56.67,179.14,6.355,47.634,91.06,21.46,70.6062,91.595,304.4482,107.62,284.12,1,33.79,21.7,121.5195,193.97,72.96,58.54,126.89,80.77,38.07
41.41,227.7575,271.8,92.8499,151.42,155.87,73.06,393.515,139.015,38.36,207.82,2021.265,84.4,248.25,230.84,355.5,1991.59,97.31,44.16,89.9,64.7,117.96,327.66,35.52,235.29,48.92,74.72,199.65,37.27,77.34,111.94,32.16,29.66,35.62,81.865,119.78,32.91,95.23,131.485,58.312,163.52,82.53,45.85,46.31,77.37,1199.315,1213.19,106.57,41.23,85.5117,251.4,369.17,69.3076,46.96,228.3,577,119.84,26.16,55.375,101.71,29.44,28.69,20.83,20.65,150.9268,132.48,15.815,79.3,42.99,341.33,58.5672,114.99,45.395,56.6,37.16,57.2,378.47,229.42,283.5466,349.19,74.23,68.58,87.995,72.36,21.78,408.04,99.8938,56.67,179.14,6.355,47.634,91.05,21.46,70.67,91.595,304.265,107.62,284.12,1,33.79,21.69,121.5195,193.97,72.96,58.54,126.89,80.77,38.07
41.41,227.59,271.8,92.8499,151.42,155.87,73.06,393.515,139.61,38.34,207.82,2021,84.29,248.09,230.56,355.5,1994.145,97.31,44.155,89.9,64.7,117.96,327.66,35.5,235.29,48.87,74.678,199.54,37.18,77.34,111.94,32.16,29.66,35.62,81.865,119.89,32.91,95.23,131.485,58.312,163.6,82.53,45.85,46.31,77.37,1199.315,1213,106.57,41.23,85.5117,251.4,369.17,69.3076,46.94,228.3,577,119.84,26.17,55.375,101.71,29.44,28.65,20.83,20.65,150.9268,132.48,15.815,79.3,42.99,341.33,58.63,115.015,45.3724,56.6,37.16,57.2,378.35,229.455,283.35,349.19,74.235,68.58,87.995,72.33,21.78,408.04,99.8938,56.67,179.14,6.355,47.634,91.01,21.46,70.67,91.595,304.2549,107.62,284.12,1,33.81,21.68,121.5195,193.97,72.96,58.54,126.75,80.73,38.0501
41.41,227.615,271.65,92.71,151.42,155.87,73.06,393.6091,139.61,38.31,207.82,2021,84.29,248.08,230.56,355.5,1993.945,97.31,44.155,89.79,64.7,117.96,327.66,35.52,235.29,48.86,74.7,199.44,37.17,77.34,112.21,32.16,29.66,35.62,81.865,119.7,32.91,95.23,131.485,58.312,163.5203,82.53,45.85,46.31,77.37,1199.315,1213.63,106.565,41.23,85.4,251.4,369.17,69.3076,46.9,228.29,577,119.84,26.18,55.375,101.59,29.44,28.65,20.85,20.65,151,132.48,15.815,79.3,42.99,341.33,58.63,114.985,45.34,56.6,37.16,57.2,378.079,229.455,283.28,349.19,74.235,68.58,87.91,72.33,21.78,408.04,99.8938,56.69,179.14,6.355,47.634,91.01,21.46,70.67,91.595,303.87,107.62,284.12,1,33.81,21.68,121.5195,193.97,72.96,58.54,126.36,80.67,38.0501
41.41,227.67,271.65,92.71,151.42,155.87,73.06,393.6091,139.61,38.27,207.82,2020.8252,84.29,248.14,230.56,355.5,1989.76,97.31,44.155,89.79,64.7,117.96,327.66,35.49,235.3701,48.865,74.75,199.52,37.17,77.34,112.21,32.16,29.66,35.62,81.865,119.7,32.9,95.23,131.485,58.312,163.5475,82.53,45.85,46.31,77.31,1199.315,1213.63,106.565,41.23,85.4,251.4,369.17,69.3076,46.93,228.29,577,119.84,26.21,55.33,101.59,29.44,28.65,20.85,20.65,151,132.48,15.815,79.3,43,341.33,58.63,114.99,45.34,56.6,37.16,57.2,378.4,229.455,283.32,349.19,74.235,68.58,87.91,72.33,21.78,408.04,99.83,56.685,179.11,6.355,47.634,91.01,21.46,70.67,91.595,303.75,107.62,284.12,1,33.865,21.68,121.5195,193.97,72.96,58.54,126.36,80.67,38.0501
41.41,227.73,271.65,92.71,151.42,155.87,73.06,393.03,139.61,38.22,207.82,2019.4284,84.19,247.99,230.56,355.5,1989.76,97.31,44.16,89.79,64.7,117.96,327.66,35.49,235.3701,48.84,74.79,199.405,37.18,77.39,112.21,32.16,29.66,35.62,81.865,119.615,32.9,95.23,131.485,58.312,163.565,82.53,45.845,46.31,77.31,1199.315,1213.63,106.565,41.23,85.4,250.75,368.39,69.05,46.85,228.2794,577,119.84,26.1999,55.33,101.59,29.4,28.65,20.85,20.65,150.96,132.48,15.795,79.3,42.9571,341.33,58.5638,114.93,45.34,56.6,37.11,57.2,377.97,229.71,283.21,349.19,74.235,68.665,87.92,72.28,21.78,408.04,99.83,56.7,179.11,6.35,47.634,91.01,21.46,70.67,91.595,303.56,107.46,284.12,1,33.865,21.68,121.485,193.97,73.05,58.54,126.2,80.67,38.0501
41.41,227.66,271.65,92.71,151.42,155.87,73.06,392.89,139.04,38.18,207.82,2019.4284,84.19,247.99,230.56,355.27,1989.76,97.31,44.155,89.79,64.785,117.96,327.66,35.495,235.3701,48.82,74.75,199.405,37.18,77.39,112.21,32.16,29.66,35.62,81.865,119.615,32.9,95.23,131.485,58.312,163.66,82.53,45.845,46.31,77.3,1199.315,1213.63,106.83,41.23,85.445,250.75,368.39,69,46.85,228.2794,577,119.84,26.18,55.34,101.59,29.4,28.65,20.85,20.65,150.76,132.48,15.795,79.3,42.9571,341.33,58.5638,114.92,45.34,56.6,37.11,57.14,378.1706,229.71,283,349.19,74.235,68.665,87.91,72.28,21.78,408.04,99.8,56.7,179.11,6.35,47.634,91.01,21.46,70.62,91.595,303.4953,107.46,284.12,1,33.865,21.68,121.485,193.97,73.05,58.54,126.2,80.67,38.0501
41.41,227.76,271.65,92.71,151.42,155.87,73.06,392,139.04,38.18,207.82,2020.2,84.3399,248.03,230.4,355.27,1989.76,97.31,44.155,89.73,64.785,117.96,327.66,35.47,235.25,48.83,74.7356,199.34,37.17,77.49,112.02,32.16,29.66,35.62,81.865,119.5,32.9,95.23,131.015,58.312,163.74,82.53,45.845,46.31,77.3,1199.05,1213.63,106.83,41.23,85.445,250.75,368.39,69,46.8298,228.2794,577,119.84,26.18,55.34,101.59,29.38,28.65,20.85,20.5,150.8,132.48,15.805,79.3,42.9571,341.33,58.5638,114.96,45.34,56.6,37.11,57.14,378.0975,229.71,283.0423,349.19,74.235,68.665,87.91,72.28,21.78,408.04,99.8,56.7,179.11,6.345,47.634,91.01,21.44,70.62,91.595,303.532,107.46,284.12,1,33.87,21.68,121.485,193.25,73.05,58.54,126.2044,80.67,38.0501
41.41,227.894,271.57,92.71,151.42,155.87,73.06,392,139.04,38.2,207.81,2019.82,84.3399,248.03,230.4,355.27,1989.76,97.31,44.155,89.73,64.785,117.96,327.66,35.47,235.3,48.83,74.8,199.34,37.17,77.49,112.02,32.16,29.66,35.62,81.865,119.54,32.9,95.23,130.85,58.312,163.78,82.53,45.845,46.31,77.3,1199.05,1213.63,106.83,41.23,85.445,250.75,368.39,69,46.85,228.2794,577,119.84,26.15,55.28,101.59,29.38,28.65,20.85,20.5,150.8,132.48,15.805,79.3,42.9571,341.33,58.5761,114.9416,45.35,56.6,37.11,57.14,378.06,229.71,282.895,349.19,74.235,68.665,87.91,72.25,21.78,408.04,99.84,56.7,179.11,6.345,47.61,91.01,21.43,70.62,91.595,302.98,107.46,284.12,1,33.84,21.68,121.56,193,73.05,58.54,125.9,80.67,38.0501
41.41,227.86,271.57,92.71,151.42,155.87,73.06,392,139.04,38.205,207.64,2019.52,84.29,248.03,230.4,355.27,1989.76,97.31,44.155,89.73,64.785,118.015,327.66,35.47,235.3,48.83,74.73,199.34,37.17,77.49,112.02,32.16,29.66,35.62,81.865,119.55,32.9,95.41,130.85,58.312,163.775,82.53,45.84,46.31,77.07,1199.395,1213.63,106.83,41.23,85.445,250.75,368.69,68.7216,46.85,228.2794,577,119.84,26.15,55.28,101.65,29.38,28.65,20.85,20.5,150.7,132.48,15.805,79.3,42.9571,341.33,58.52,114.92,45.32,56.6,37.13,57.14,378.034,229.71,282.88,349.19,74.235,68.698,87.92,72.25,21.98,408.4999,99.84,56.7,179.11,6.345,47.61,90.88,21.43,70.62,91.595,303.29,107.46,284.12,1,33.87,21.68,121.56,193,72.99,58.54,125.9,80.67,38.0501
41.41,228.04,271.57,92.71,151.42,155.87,72.97,392,139.04,38.22,207.72,2019.52,84.25,248.03,230.4,355.27,1989.76,97.31,44.155,89.73,64.785,118.015,327.66,35.47,235.3,48.825,74.73,199.34,37.17,77.49,112.02,32.135,29.66,35.62,81.865,119.67,32.84,95.41,130.85,58.312,163.91,82.53,45.84,46.31,77.18,1199.365,1213.63,106.83,41.23,85.445,250.75,368.69,68.7216,46.88,228.2794,577,120.03,26.14,55.28,101.65,29.38,28.65,20.85,20.5,150.7,132.48,15.805,79.3,42.9571,341.33,58.52,114.92,45.315,56.6,37.13,57.14,377.7906,229.71,282.89,349.19,74.235,68.895,87.92,72.24,21.98,408.4999,99.84,56.71,179.11,6.345,47.61,90.88,21.41,70.62,91.595,303.01,107.46,284.12,1,33.84,21.68,121.56,192.5,72.99,58.54,125.65,80.67,38.0501
41.41,228.04,271.57,92.71,151.42,155.87,72.97,392,138.97,38.22,207.72,2019.52,84.25,248.03,230.4,355.27,1989.76,97.31,44.155,89.59,64.785,118.07,327.66,35.47,235.32,48.82,74.73,199.46,37.17,77.49,112.02,32.135,29.66,35.62,81.865,119.55,32.85,95.45,130.85,58.312,163.885,82.53,45.84,46.31,77.18,1200.11,1213.63,106.83,41.23,85.445,250.75,368.69,68.7216,46.815,228.2794,577,120.03,26.12,55.28,101.36,29.38,28.65,20.85,20.5,150.655,132.48,15.805,79.3,42.9571,341.33,58.52,114.89,45.3,56.6,37.12,57.14,378.18,229.71,282.88,349.19,74.235,68.895,87.94,72.21,21.98,408.4999,99.84,56.71,179.11,6.345,47.61,90.88,21.41,70.62,91.595,302.739,107.46,284.12,1,33.84,21.68,121.56,192.5,72.99,58.465,125.65,80.63,38.0501
41.41,228.05,271.61,92.71,151.42,155.87,72.97,392,138.355,38.19,207.72,2019.72,84.25,248.03,230.4,355.27,1989.76,97.31,44.17,89.59,64.73,118.07,327.66,35.48,235.32,48.815,74.75,199.208,37.17,77.49,112.02,32.14,29.66,35.62,81.94,119.55,32.84,95.45,130.86,58.312,163.94,82.53,45.84,46.31,77.23,1200.11,1213.63,106.83,41.23,85.44,250.75,368.69,68.7216,46.8,228.21,577,120.03,26.12,55.28,101.36,29.38,28.65,20.85,20.5,150.47,132.48,15.805,79.3,42.9571,341.33,58.52,114.87,45.33,56.6,37.12,57.14,377.96,229.91,282.79,349.19,74.235,68.895,87.95,72.18,22.06,408.4999,99.81,56.71,179.11,6.345,47.61,90.88,21.41,70.62,91.595,302.86,107.46,284.12,1,33.84,21.68,121.56,192.5,73,58.465,125.65,80.63,38.0501
41.41,227.96,271.61,92.71,151.4399,155.87,72.97,392,138.25,38.19,207.72,2019.72,84.25,248.03,230.4,355.27,1989.76,97.87,44.17,89.59,64.73,118.07,327.66,35.47,235.32,48.82,74.75,199.14,37.17,77.47,112.02,32.14,29.66,35.62,82.065,119.55,32.84,95.45,130.86,58.312,163.8,82.53,45.84,46.295,77.23,1200.11,1213.11,106.83,41.23,85.44,250.75,368.69,68.7216,46.85,228.21,576.42,120.03,26.134,55.28,101.36,29.38,28.65,20.85,20.5,150.6,132.49,15.815,79.235,42.9571,341.33,58.52,114.89,45.355,56.6,37.12,57.14,377.96,229.91,282.93,349.19,74.235,68.895,87.96,72.15,22.02,409.805,99.715,56.73,179.06,6.34,47.61,90.88,21.41,70.62,91.595,302.73,107.46,284.12,1,33.84,21.68,121.56,192.5,73,58.38,125.65,80.63,38.0501
41.41,227.82,271.7,92.71,151.34,155.87,72.97,392,138.25,38.1901,207.72,2018.31,84.25,248.03,230.4,355.27,1989.76,97.87,44.165,89.59,64.73,118.07,327.66,35.46,235.32,48.85,74.7634,199.145,37.17,77.49,112.02,32.14,29.66,35.62,82.065,119.73,32.84,95.45,130.86,58.312,163.8,82.52,45.85,46.31,77.23,1200.11,1213.11,106.83,41.23,85.44,250.75,368.63,68.7216,46.86,228.21,576.42,120.03,26.122,55.28,101.36,29.38,28.65,20.85,20.5,150.55,132.48,15.815,79.235,42.9571,341.33,58.52,114.86,45.4,56.6,37.12,57.05,377.965,229.91,282.8525,349.19,74.235,68.895,87.97,72.15,22.2,409.805,99.715,56.75,179.06,6.34,47.61,90.88,21.41,70.62,91.39,302.5101,107.46,284.12,1,33.82,21.68,121.56,192.5,73,58.43,125.65,80.63,38.0501
41.41,227.82,271.7,92.71,151.34,155.87,72.97,392,138.25,38.1901,207.72,2018.31,84.25,248.03,230.4,355.27,1989.76,97.87,44.165,89.59,64.73,118.07,327.66,35.46,235.32,48.85,74.7634,199.145,37.17,77.49,112.02,32.14,29.66,35.62,82.065,119.73,32.84,95.45,130.86,58.312,163.8,82.52,45.85,46.31,77.23,1200.11,1213.11,106.83,41.23,85.44,250.75,368.63,68.7216,46.86,228.21,576.42,120.03,26.122,55.28,101.36,29.38,28.65,20.85,20.5,150.55,132.48,15.815,79.235,42.9571,341.33,58.52,114.86,45.4,56.6,37.12,57.05,377.965,229.91,282.8525,349.19,74.235,68.895,87.97,72.15,22.2,409.805,99.715,56.75,179.06,6.34,47.61,90.88,21.41,70.62,91.39,302.5101,107.46,284.12,1,33.82,21.68,121.56,192.5,73,58.43,125.65,80.63,38.0501
41.41,227.85,272,92.71,151.34,155.87,72.97,392,138.25,38.19,207.72,2018.33,84.25,248.03,230.4,355.27,1989.76,97.87,44.165,89.655,64.73,118.07,327.66,35.46,235.32,48.86,74.7634,199.075,37.17,77.49,112.02,32.14,29.66,35.62,82.065,119.73,32.81,95.45,130.86,58.312,163.8,82.52,45.85,46.31,77.23,1199.0077,1213.11,107,41.23,85.5138,250.75,368.63,68.7216,46.86,228.21,576.42,120.03,26.122,55.28,101.36,29.38,28.65,20.85,20.5,150.55,132.48,15.815,79.235,42.9571,341.33,58.515,114.875,45.4,56.6,37.12,57.05,377.965,229.91,282.8525,349.19,74.235,68.895,87.97,72.15,22.2,409.805,99.715,56.7,179.06,6.34,47.61,90.88,21.41,70.62,91.18,302.1001,107.46,284.12,1,33.79,21.68,121.56,192.5,73,58.43,125.65,80.63,38.0501
41.41,227.8688,271.99,92.71,151.34,155.87,72.97,392,138.25,38.16,207.72,2018.33,84.25,248.03,229.89,355.27,1989.76,97.87,44.165,89.655,64.73,118.07,327.66,35.455,235.32,48.86,74.765,199.075,37.17,77.455,112.02,32.14,29.66,35.62,82.065,119.7718,32.84,95.45,130.86,58.312,163.89,82.52,45.85,46.29,77.23,1198.88,1213.41,107.1,41.23,85.5138,250.75,368.63,68.7216,46.8,228.21,576.42,120.03,26.122,55.305,101.36,29.38,28.65,20.85,20.5,150.55,132.48,15.815,79.235,43,341.33,58.515,114.89,45.41,56.6,37.12,57.05,377.8745,229.91,282.76,348.64,74.235,68.95,88.01,72.16,22.05,408.51,99.715,56.7,179.06,6.34,47.61,90.88,21.41,70.62,91.4176,302.3445,107.46,284.12,1,33.74,21.675,121.56,192.5,73,58.375,125.65,80.58,38.0501
41.41,228,271.94,92.87,151.34,155.87,72.97,392,138.25,38.16,207.72,2018.33,84.25,248.03,229.89,355.27,1989.76,97.87,44.165,89.655,64.73,118.07,327.66,35.455,235.32,48.86,74.765,198.885,37.17,77.455,112.02,32.14,29.66,35.62,82.065,119.815,32.84,95.45,130.86,58.312,163.89,82.52,45.85,46.29,77.23,1199.36,1213.41,107.1,41.23,85.5138,250.75,368.63,68.7216,46.8,228.21,576.42,120.03,26.1,55.3299,101.36,29.38,28.64,20.85,20.5,150.55,132.48,15.815,79.235,43,341.33,58.515,114.89,45.41,56.6,37.12,57.05,378.0571,229.91,282.772,348.64,74.235,68.95,88.01,72.155,22.05,408.51,99.715,56.7,179.06,6.34,47.61,90.88,21.41,70.62,91.4176,302.1,107.46,284.12,1,33.74,21.675,121.56,192.5,73,58.375,125.65,80.58,38.0501
